timestamp	longitude_m	longitude_o	altitude
3575890	0	104	0
3575990	0	104	0
3576090	0	104	0
3576190	0	104	0
3576290	0	104	0
3576390	0	104	0
3576490	0	104	0
3576590	0	104	0
3576690	0	104	0
3576790	0	104	0
3576890	0	104	0
3576990	0	104	0
3577090	0	104	0
3577190	0	104	0
3577290	0	104	0
3577390	0	104	0
3577490	0	104	0
3577590	0	104	0
3577690	0	104	0
3577790	0	104	0
3577890	0	104	0
3577990	0	104	0
3578090	0	104	0
3578190	0	104	0
3578290	0	104	0
3578390	0	104	0
3578490	0	104	0
3578590	0	104	0
3578690	0	104	0
3578790	0	104	0
3578890	0	104	0
3579090	0	104	0
3579190	0	104	0
3579290	0	104	0
3579390	0	104	0
3579490	0	104	0
3579590	0	104	0
3579690	0	104	0
3579790	0	104	0
3579890	0	104	0
3579990	0	104	0
3580090	0	104	0
3580190	0	104	0
3580290	0	104	0
3580390	0	104	0
3580490	0	104	0
3580590	0	104	0
3580690	0	104	0
3580790	0	104	0
3580890	0	104	0
3580990	0	104	0
3581090	0	104	0
3581190	0	104	0
3581290	0	104	0
3581390	0	104	0
3581490	0	104	0
3581590	0	104	0
3581691	0	104	0
3581790	0	104	0
3581890	0	104	0
3581990	0	104	0
3582090	0	104	0
3582190	0	104	0
3582290	0	104	0
3582390	0	104	0
3582490	0	104	0
3582590	0	104	0
3582690	0	104	0
3582790	0	104	0
3582890	0	104	0
3582990	0	104	0
3583090	0	104	0
3583190	0	104	0
3583290	0	104	0
3583390	0	104	0
3583490	0	104	0
